id,filtered_words,features,label_index
F128,"['immortal', 'jellyfish', 'confirmed', 'sources', 'return', 'community', 'tv.', 'letter', 'many', 'single', 'score', 'amount.', 'reduce', 'suggest', 'begin', 'condition', 'must', 'one.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']","(10000,[503,564,635,1023,1513,1927,2066,2095,2466,4988,5188,5328,5850,7281,7816,7889,7936,8159,8174,8338,8356,9023,9876],[0.691153161953081,4.019381523748645,4.019381523748645,3.6516567436233283,4.607168188650764,3.914021008090819,5.501740396570277,5.117993812416755,4.830311739964974,0.6714286566053024,3.914021008090819,4.019381523748645,0.691153161953081,0.6753425559264385,4.607168188650764,4.137164559405029,0.691153161953081,3.6516567436233283,4.42484663185681,0.691153161953081,5.117993812416755,0.691153161953081,5.501740396570277])",0.0
R231,"['new', 'report', 'policy', 'turn', 'account', 'protect', 'say', 'move.', 'expect', 'true', 'power.', 'money', 'herself.', 'experts', 'discuss', 'ongoing', 'developments', 'policy.']","(10000,[585,1029,2238,3614,3691,3886,4142,4506,4687,5760,5862,6103,6505,6944,7188,7235,9187,9462],[0.6714286566053024,4.42484663185681,5.523458920524919,0.6832166123573445,4.270695952029551,4.137164559405029,2.661258039595451,0.691153161953081,0.6871770135734415,4.830311739964974,4.270695952029551,3.914021008090819,0.6792718340663283,2.849310271098391,4.019381523748645,5.117993812416755,3.914021008090819,0.691153161953081])",1.0
R061,"['new', 'report', 'technology', 'breakthrough', 'consumer', 'loss', 'bit.', 'expect', 'act', 'clearly', 'teach', 'now.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']","(10000,[585,1020,1595,2227,3481,3614,3691,3802,4506,4687,5329,6505,6928,8238,8522,9462,9475],[0.6714286566053024,5.055453293941857,4.830311739964974,2.7200985396183848,2.7200985396183848,0.6832166123573445,4.270695952029551,5.523458920524919,0.691153161953081,0.6871770135734415,4.42484663185681,0.6792718340663283,3.3262343431887,4.830311739964974,3.7316994512968646,0.691153161953081,4.607168188650764])",1.0
R137,"['new', 'report', 'education', 'team', 'memory', 'news', 'opportunity.', 'sport', 'question', 'area', 'weight', 'page', 'less.', 'bed', 'sister', 'popular', 'parent', 'focus.', 'explain', 'reveal', 'station', 'rise.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']","(10000,[359,468,585,1507,2433,2827,2947,3521,3614,4506,4533,4554,4687,5047,5341,5530,5649,6148,6505,6941,8004,8016,8278,8415,9462,9497,9932],[5.117993812416755,3.914021008090819,0.6714286566053024,4.019381523748645,4.42484663185681,4.42484663185681,4.137164559405029,4.830311739964974,0.6832166123573445,0.691153161953081,5.117993812416755,4.42484663185681,0.6871770135734415,2.661258039595451,4.270695952029551,2.579019941358479,4.019381523748645,3.8187108282864943,0.6792718340663283,4.42484663185681,4.607168188650764,5.117993812416755,4.42484663185681,4.019381523748645,0.691153161953081,4.137164559405029,4.137164559405029])",1.0
R185,"['new', 'report', 'technology', 'breakthrough', 'anyone', 'hope', 'per', 'agree', 'girl.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']","(10000,[298,585,666,1020,2227,3481,3614,4506,4687,6000,6505,6925,7370,9462],[4.270695952029551,0.6714286566053024,4.137164559405029,5.055453293941857,2.7200985396183848,2.7200985396183848,0.6832166123573445,0.691153161953081,0.6871770135734415,3.8187108282864943,0.6792718340663283,3.914021008090819,5.117993812416755,0.691153161953081])",1.0
R204,"['new', 'report', 'technology', 'breakthrough', 'though', 'catch', 'reason', 'agent', 'act', 'nearly.', 'part', 'send', 'head.', 'team', 'fine', 'door', 'simply', 'beat.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']","(10000,[468,585,1020,1642,2227,2437,2944,3385,3481,3593,3614,4506,4687,4847,5016,5523,6431,6505,6928,7949,8740,9462,9612],[3.914021008090819,0.6714286566053024,5.055453293941857,3.8187108282864943,2.7200985396183848,5.523458920524919,3.8187108282864943,4.270695952029551,2.7200985396183848,5.523458920524919,0.6832166123573445,0.691153161953081,0.6871770135734415,3.6516567436233283,4.42484663185681,4.607168188650764,4.270695952029551,0.6792718340663283,3.3262343431887,4.270695952029551,4.137164559405029,0.691153161953081,5.523458920524919])",1.0
F217,"['immortal', 'jellyfish', 'confirmed', 'sources', 'coach', 'direction', 'hit', 'something', 'pattern', 'shake.', 'mr', 'brother', 'operation.', 'great', 'financial', 'role', 'rich', 'body', 'cut.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']","(10000,[291,503,617,750,841,2066,2647,3350,3514,4898,4988,5850,5887,6176,6212,7281,7407,7936,8252,8338,8554,9023,9826,9876],[4.42484663185681,0.691153161953081,4.270695952029551,4.270695952029551,4.137164559405029,5.501740396570277,4.830311739964974,4.42484663185681,3.914021008090819,5.117993812416755,0.6714286566053024,0.691153161953081,3.8187108282864943,5.117993812416755,4.607168188650764,0.6753425559264385,4.42484663185681,0.691153161953081,4.270695952029551,0.691153161953081,4.270695952029551,0.691153161953081,4.019381523748645,5.501740396570277])",0.0
F176,"['miracle', 'drug', 'confirmed', 'sources', 'road', 'appear', 'system', 'player', 'minute.', 'threat', 'mouth', 'bill', 'mission', 'fire', 'writer', 'early.', 'run', 'ok', 'perhaps.', 'property', 'specific', 'bit', 'buy', 'church.', '—', 'shocking', 'claims', 'miracle', 'drug', 'surface', 'internet.']","(10000,[80,266,503,1256,1989,2059,2645,2733,3753,3996,4988,5191,5441,5725,5850,6069,6604,6906,7175,7281,7497,7860,7936,8070,8094,8135,8182,8338,9023],[4.270695952029551,4.270695952029551,0.691153161953081,6.251127295453098,3.6516567436233283,2.579019941358479,3.7316994512968646,4.137164559405029,5.523458920524919,4.830311739964974,0.6714286566053024,3.5085558999826545,5.117993812416755,5.117993812416755,0.691153161953081,4.137164559405029,4.42484663185681,4.42484663185681,5.117993812416755,0.6753425559264385,4.42484663185681,5.995460552433328,0.691153161953081,4.42484663185681,4.42484663185681,4.830311739964974,4.607168188650764,0.691153161953081,0.691153161953081])",0.0
R245,"['new', 'report', 'technology', 'breakthrough', 'strong', 'day', 'fly', 'total', 'ok.', 'popular', 'push', 'key', 'later', 'bill.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']","(10000,[560,585,1020,2227,3131,3204,3481,3614,4506,4687,5553,5944,5978,6148,6279,6355,6505,9133,9462],[4.830311739964974,0.6714286566053024,5.055453293941857,2.7200985396183848,3.577548771469606,5.117993812416755,2.7200985396183848,0.6832166123573445,0.691153161953081,0.6871770135734415,4.830311739964974,4.830311739964974,3.8187108282864943,3.8187108282864943,4.607168188650764,4.42484663185681,0.6792718340663283,4.019381523748645,0.691153161953081])",1.0
R104,"['new', 'report', 'election', 'might', 'according', 'everything', 'argue.', 'city', 'miss', 'organization', 'watch', 'religious', 'get.', 'one', 'town', 'find', 'here.', 'cost', 'respond', 'somebody', 'size', 'play', 'say', 'commercial.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']","(10000,[132,585,815,1071,1364,2147,2173,2500,2708,3089,3192,3556,3614,3924,4293,4490,4506,4613,4687,4715,5495,5862,6505,7008,7509,7510,7564,9156,9462],[2.7200985396183848,0.6714286566053024,4.42484663185681,4.137164559405029,4.019381523748645,5.523458920524919,4.42484663185681,4.019381523748645,4.270695952029551,4.830311739964974,4.137164559405029,2.8844015909096608,0.6832166123573445,3.914021008090819,3.914021008090819,3.914021008090819,0.691153161953081,5.117993812416755,0.6871770135734415,4.137164559405029,4.830311739964974,4.270695952029551,0.6792718340663283,5.117993812416755,5.117993812416755,4.019381523748645,4.607168188650764,3.7316994512968646,0.691153161953081])",1.0
F156,"['flat', 'earth', 'confirmed', 'sources', 'chance', 'music', 'structure.', 'pay', 'history', 'cause', 'hour.', 'approach', 'occur', 'media', 'difficult.', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet.']","(10000,[316,346,503,1209,1921,2918,3095,4897,4988,5392,5850,6370,6543,7281,7337,7825,7936,8338,9023,9676],[4.270695952029551,4.137164559405029,0.691153161953081,3.914021008090819,4.42484663185681,6.0771045414738385,4.607168188650764,4.019381523748645,0.6714286566053024,5.117993812416755,0.691153161953081,4.137164559405029,4.137164559405029,0.6753425559264385,4.270695952029551,5.523458920524919,0.691153161953081,0.691153161953081,0.691153161953081,6.0771045414738385])",0.0
R194,"['new', 'report', 'election', 'break', 'church', 'soldier', 'population.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']","(10000,[132,585,668,1273,3556,3614,4141,4506,4687,6505,6599,9462],[2.7200985396183848,0.6714286566053024,4.42484663185681,3.4440173788450834,2.8844015909096608,0.6832166123573445,3.8187108282864943,0.691153161953081,0.6871770135734415,0.6792718340663283,5.117993812416755,0.691153161953081])",1.0
R161,"['new', 'report', 'technology', 'breakthrough', 'child', 'enter', 'expert', 'attorney.', 'happen', 'win', 'building', 'clear', 'western', 'suffer', 'sign.', 'action', 'media', 'space', 'artist', 'whole', 'early', 'young.', 'might', 'tv', 'prepare', 'customer', 'several.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']","(10000,[74,524,585,627,914,1020,1209,1413,1611,2227,2286,2398,3481,3614,3924,4092,4102,4506,4547,4687,4704,5252,5852,6135,6505,6633,7244,7435,8931,9188,9414,9462],[4.830311739964974,3.914021008090819,0.6714286566053024,3.8187108282864943,3.8187108282864943,5.055453293941857,3.914021008090819,4.42484663185681,4.270695952029551,2.7200985396183848,4.830311739964974,4.42484663185681,2.7200985396183848,0.6832166123573445,3.914021008090819,4.137164559405029,5.117993812416755,0.691153161953081,4.830311739964974,0.6871770135734415,4.019381523748645,4.607168188650764,4.019381523748645,4.830311739964974,0.6792718340663283,4.42484663185681,3.6516567436233283,4.019381523748645,4.607168188650764,3.8187108282864943,5.523458920524919,0.691153161953081])",1.0
F113,"['immortal', 'jellyfish', 'confirmed', 'sources', 'play', 'behind', 'thing', 'behind', 'administration', 'experience.', 'plan', 'wrong', 'arrive', 'dream', 'company', 'process', 'individual', 'side.', 'type', 'skill', 'quite', 'seek', 'move', 'new', 'cultural', 'worry.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']","(10000,[171,503,585,942,2066,2072,2173,2366,3526,3857,3924,4346,4988,5185,5850,6056,6123,6282,6512,7281,7391,7936,8040,8338,8614,9023,9231,9233,9876,9968],[4.830311739964974,0.691153161953081,0.6714286566053024,4.270695952029551,5.501740396570277,5.117993812416755,4.42484663185681,3.914021008090819,3.8187108282864943,3.6516567436233283,3.914021008090819,9.214336377301528,0.6714286566053024,4.137164559405029,0.691153161953081,3.6516567436233283,4.137164559405029,4.270695952029551,4.42484663185681,0.6753425559264385,4.42484663185681,0.691153161953081,3.5085558999826545,0.691153161953081,4.607168188650764,0.691153161953081,4.830311739964974,3.8187108282864943,5.501740396570277,4.42484663185681])",0.0
F150,"['hoax', 'confirmed', 'sources', 'see', 'support', 'wide.', 'since', 'positive', 'cell', 'truth', 'writer.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']","(10000,[1,503,2069,3210,4321,4377,4988,5354,5850,6287,7281,7857,7936,8217,8338,9023],[4.830311739964974,0.691153161953081,3.8187108282864943,4.270695952029551,5.117993812416755,5.21137637688128,0.6714286566053024,3.914021008090819,0.691153161953081,4.607168188650764,0.6753425559264385,5.523458920524919,0.691153161953081,4.270695952029551,0.691153161953081,0.691153161953081])",0.0
F047,"['miracle', 'drug', 'confirmed', 'sources', 'price', 'federal', 'expect', 'offer', 'side.', 'toward', 'generation', 'break', 'win', 'travel', 'article', 'range', 'style.', '—', 'shocking', 'claims', 'miracle', 'drug', 'surface', 'internet.']","(10000,[165,503,633,668,1256,1702,1738,2398,2958,3194,3500,3691,3924,4988,5850,6963,7281,7860,7936,8338,8681,9023],[4.270695952029551,0.691153161953081,4.607168188650764,4.42484663185681,6.251127295453098,3.914021008090819,4.830311739964974,4.42484663185681,3.6516567436233283,3.8187108282864943,5.117993812416755,4.270695952029551,3.914021008090819,0.6714286566053024,0.691153161953081,5.117993812416755,0.6753425559264385,5.995460552433328,0.691153161953081,0.691153161953081,4.270695952029551,0.691153161953081])",0.0
F008,"['hoax', 'confirmed', 'sources', 'visit', 'daughter.', 'speech', 'especially', 'main', 'describe.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']","(10000,[502,503,698,1637,4377,4988,5850,6836,7281,7309,7936,8173,8338,9023],[4.137164559405029,0.691153161953081,4.42484663185681,4.270695952029551,5.21137637688128,0.6714286566053024,0.691153161953081,4.830311739964974,0.6753425559264385,5.117993812416755,0.691153161953081,3.4440173788450834,0.691153161953081,0.691153161953081])",0.0
F229,"['aliens', 'confirmed', 'sources', 'though', 'third', 'open', 'during.', 'read', 'budget', 'effort', 'stop', 'my.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']","(10000,[503,650,796,3385,4596,4988,4991,5726,5783,5850,7098,7281,7650,7936,8338,8771,9023],[0.691153161953081,5.917019126126766,3.914021008090819,4.270695952029551,5.117993812416755,0.6714286566053024,2.579019941358479,3.7316994512968646,3.8187108282864943,0.691153161953081,4.137164559405029,0.6753425559264385,4.270695952029551,0.691153161953081,0.691153161953081,3.914021008090819,0.691153161953081])",0.0
R001,"['new', 'report', 'research', 'expert', 'act', 'capital', 'score', 'chance', 'benefit.', 'upon', 'building', 'outside', 'thing', 'detail', 'activity', 'president.', 'thousand', 'seem', 'second', 'pull', 'win.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']","(10000,[346,585,914,1143,1840,1927,2588,3614,3857,4506,4687,5374,5852,6436,6505,6541,6597,6735,6798,6928,7066,8110,8568,9256,9432,9462],[4.137164559405029,0.6714286566053024,3.8187108282864943,4.42484663185681,5.117993812416755,3.914021008090819,4.137164559405029,0.6832166123573445,3.6516567436233283,0.691153161953081,0.6871770135734415,4.42484663185681,4.019381523748645,4.830311739964974,0.6792718340663283,4.019381523748645,4.270695952029551,4.830311739964974,4.270695952029551,3.3262343431887,2.849310271098391,4.42484663185681,4.42484663185681,4.270695952029551,2.6902455764687034,0.691153161953081])",1.0
R241,"['new', 'report', 'public', 'health', 'sometimes', 'skin', 'learn', 'dog', 'enjoy.', 'author', 'night', 'stop', 'cover', 'positive.', 'experts', 'discuss', 'ongoing', 'developments', 'public', 'health.']","(10000,[585,796,1770,3614,4506,4687,5833,5869,5967,6104,6219,6505,6847,6869,7801,8805,9350,9462,9564],[0.6714286566053024,3.914021008090819,5.7688031818193215,0.6832166123573445,0.691153161953081,0.6871770135734415,4.019381523748645,3.914021008090819,3.914021008090819,4.42484663185681,3.172083663361442,0.6792718340663283,5.117993812416755,4.019381523748645,5.117993812416755,2.8154087194227095,4.42484663185681,0.691153161953081,4.830311739964974])",1.0
R198,"['new', 'report', 'climate', 'change', 'tend', 'leave', 'owner', 'himself.', 'sea', 'see', 'build', 'risk', 'but.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']","(10000,[387,585,821,1810,2059,2913,3014,3614,3792,4506,4687,5354,6053,6505,8794,8927,9462,9617],[2.6902455764687034,0.6714286566053024,5.698620542196782,4.137164559405029,2.579019941358479,3.8187108282864943,4.270695952029551,0.6832166123573445,4.270695952029551,0.691153161953081,0.6871770135734415,3.914021008090819,4.137164559405029,0.6792718340663283,4.42484663185681,5.117993812416755,0.691153161953081,4.42484663185681])",1.0
R229,"['new', 'report', 'research', 'year', 'list', 'race', 'church.', 'professional', 'discussion', 'despite', 'production.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']","(10000,[454,585,1301,1640,2155,3614,4506,4687,5315,6505,7066,8094,8728,8899,9432,9462],[3.3262343431887,0.6714286566053024,4.019381523748645,5.117993812416755,4.42484663185681,0.6832166123573445,0.691153161953081,0.6871770135734415,4.607168188650764,0.6792718340663283,2.849310271098391,4.42484663185681,3.577548771469606,4.607168188650764,2.6902455764687034,0.691153161953081])",1.0
R205,"['new', 'report', 'public', 'health', 'increase', 'must', 'rock', 'seven', 'human', 'someone.', 'experts', 'discuss', 'ongoing', 'developments', 'public', 'health.']","(10000,[574,585,1023,1770,3409,3614,4506,4687,6219,6505,7850,7963,8303,8805,9462],[4.019381523748645,0.6714286566053024,3.6516567436233283,5.7688031818193215,4.607168188650764,0.6832166123573445,0.691153161953081,0.6871770135734415,3.172083663361442,0.6792718340663283,4.019381523748645,3.8187108282864943,4.607168188650764,2.8154087194227095,0.691153161953081])",1.0
F123,"['celebrity', 'scandal', 'confirmed', 'sources', 'able', 'number', 'land', 'service', 'board.', 'tend', 'coach', 'yet', 'candidate', 'our.', 'beyond', 'speech', 'animal', 'office', 'doctor', 'source.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']","(10000,[502,503,777,1810,2252,3486,3496,3514,3707,4037,4358,4921,4988,5305,5850,7148,7281,7360,7936,8338,8344,8519,8900,9023,9621],[4.137164559405029,0.691153161953081,4.42484663185681,4.137164559405029,4.137164559405029,5.698620542196782,4.42484663185681,3.914021008090819,5.523458920524919,3.8187108282864943,4.270695952029551,5.698620542196782,0.6714286566053024,5.117993812416755,0.691153161953081,4.270695952029551,0.6753425559264385,4.42484663185681,0.691153161953081,0.691153161953081,3.8187108282864943,4.270695952029551,4.270695952029551,0.691153161953081,5.117993812416755])",0.0
F043,"['celebrity', 'scandal', 'confirmed', 'sources', 'central', 'another', 'free', 'represent', 'rich.', 'pretty', 'bit', 'order', 'person', 'understand.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']","(10000,[503,1073,1226,1989,3249,3486,3919,4921,4988,5442,5850,7281,7936,8166,8338,8413,8717,8928,9023],[0.691153161953081,4.42484663185681,4.42484663185681,3.6516567436233283,4.019381523748645,5.698620542196782,4.270695952029551,5.698620542196782,0.6714286566053024,5.117993812416755,0.691153161953081,0.6753425559264385,0.691153161953081,4.42484663185681,0.691153161953081,4.019381523748645,4.270695952029551,3.6516567436233283,0.691153161953081])",0.0
F097,"['celebrity', 'scandal', 'confirmed', 'sources', 'suggest', 'number', 'audience', 'career', 'become', 'peace', 'central', 'capital.', 'offer', 'baby', 'despite', 'statement', 'red', 'after.', 'sound', 'positive', 'market', 'democratic', 'film', 'garden.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']","(10000,[1,52,101,503,1301,1312,1348,2039,2657,2958,3486,4921,4930,4988,5003,5606,5850,6166,6697,7090,7281,7432,7816,7936,8338,8519,8928,9023,9817],[4.830311739964974,4.42484663185681,4.42484663185681,0.691153161953081,4.019381523748645,4.137164559405029,4.019381523748645,4.607168188650764,3.5085558999826545,3.6516567436233283,5.698620542196782,5.698620542196782,3.8187108282864943,0.6714286566053024,3.914021008090819,4.830311739964974,0.691153161953081,3.914021008090819,4.019381523748645,4.019381523748645,0.6753425559264385,4.830311739964974,4.607168188650764,0.691153161953081,0.691153161953081,4.270695952029551,3.6516567436233283,0.691153161953081,3.6516567436233283])",0.0
R014,"['new', 'report', 'research', 'though', 'ground', 'write.', 'wear', 'bag', 'fear', 'this.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']","(10000,[415,585,3385,3614,4506,4687,4963,6487,6505,6581,7066,9432,9462,9513,9593],[4.830311739964974,0.6714286566053024,4.270695952029551,0.6832166123573445,0.691153161953081,0.6871770135734415,5.117993812416755,3.7316994512968646,0.6792718340663283,4.137164559405029,2.849310271098391,2.6902455764687034,0.691153161953081,4.019381523748645,4.270695952029551])",1.0
F005,"['flat', 'earth', 'confirmed', 'sources', 'medical', 'exist', 'white', 'around', 'we.', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet.']","(10000,[503,2412,2918,4988,5843,5850,6197,6602,7281,7936,8268,8338,9023,9676],[0.691153161953081,4.830311739964974,6.0771045414738385,0.6714286566053024,4.42484663185681,0.691153161953081,3.8187108282864943,3.8187108282864943,0.6753425559264385,0.691153161953081,3.2721671219184243,0.691153161953081,0.691153161953081,6.0771045414738385])",0.0
R234,"['new', 'report', 'research', 'huge', 'year', 'become', 'unit', 'simply', 'current.', 'weight', 'amount', 'society', 'account', 'medical.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']","(10000,[327,585,1642,2198,3614,4506,4687,6000,6335,6505,7066,7090,7222,8004,8899,9187,9210,9432,9462],[4.270695952029551,0.6714286566053024,3.8187108282864943,4.830311739964974,0.6832166123573445,0.691153161953081,0.6871770135734415,3.8187108282864943,5.117993812416755,0.6792718340663283,2.849310271098391,4.019381523748645,3.914021008090819,4.607168188650764,4.607168188650764,3.914021008090819,5.117993812416755,2.6902455764687034,0.691153161953081])",1.0
F143,"['aliens', 'confirmed', 'sources', 'whole', 'adult', 'research.', 'one', 'learn', 'make', 'better', 'character', 'every.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']","(10000,[72,503,627,650,815,2543,3525,4867,4988,5850,5967,7066,7281,7936,8338,8997,9023],[4.830311739964974,0.691153161953081,3.8187108282864943,5.917019126126766,4.42484663185681,3.7316994512968646,4.42484663185681,4.270695952029551,0.6714286566053024,0.691153161953081,3.914021008090819,2.849310271098391,0.6753425559264385,0.691153161953081,0.691153161953081,4.830311739964974,0.691153161953081])",0.0
R073,"['new', 'report', 'economic', 'growth', 'character', 'note', 'degree.', 'world', 'peace', 'wife', 'tend', 'give', 'away', 'bank.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']","(10000,[320,585,1810,3021,3614,3737,3783,4506,4687,4867,4928,6505,6697,9034,9144,9360,9462,9615,9909],[2.6902455764687034,0.6714286566053024,4.137164559405029,4.019381523748645,0.6832166123573445,3.914021008090819,4.137164559405029,0.691153161953081,0.6871770135734415,4.270695952029551,5.523458920524919,0.6792718340663283,4.019381523748645,2.920769235080536,5.380491152937407,4.137164559405029,0.691153161953081,5.117993812416755,4.830311739964974])",1.0
R239,"['new', 'report', 'education', 'property', 'exist', 'drug', 'mission', 'might', 'talk', 'action.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']","(10000,[585,2733,3614,3924,4506,4687,5047,5530,6069,6505,6602,7860,8925,9213,9462],[0.6714286566053024,4.137164559405029,0.6832166123573445,3.914021008090819,0.691153161953081,0.6871770135734415,2.661258039595451,2.579019941358479,4.137164559405029,0.6792718340663283,3.8187108282864943,2.997730276216664,3.914021008090819,5.117993812416755,0.691153161953081])",1.0
F181,"['aliens', 'confirmed', 'sources', 'song', 'chance', 'deal', 'staff', 'within.', 'game', 'option', 'season', 'discuss', 'sometimes', 'short', 'various.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']","(10000,[346,503,650,1262,1433,2358,3614,4295,4988,5850,5869,6224,6584,7281,7350,7936,8338,8975,9023,9613],[4.137164559405029,0.691153161953081,5.917019126126766,4.019381523748645,4.019381523748645,4.137164559405029,0.6832166123573445,5.117993812416755,0.6714286566053024,0.691153161953081,3.914021008090819,4.019381523748645,5.523458920524919,0.6753425559264385,4.830311739964974,0.691153161953081,0.691153161953081,4.137164559405029,0.691153161953081,4.270695952029551])",0.0
R138,"['new', 'report', 'election', 'admit', 'reason', 'hear', 'purpose', 'former', 'north', 'condition.', 'listen', 'blue', 'possible', 'reveal.', 'provide', 'case', 'mrs', 'black', 'become', 'recent', 'training.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']","(10000,[132,429,585,1778,1948,2006,2764,2944,3556,3614,4160,4506,4687,4842,5591,5768,5946,6100,6342,6505,7090,7723,8089,8714,9462,9751],[2.7200985396183848,4.137164559405029,0.6714286566053024,4.830311739964974,4.607168188650764,5.523458920524919,5.117993812416755,3.8187108282864943,2.8844015909096608,0.6832166123573445,4.42484663185681,0.691153161953081,0.6871770135734415,4.607168188650764,4.270695952029551,3.6516567436233283,3.914021008090819,4.607168188650764,3.8187108282864943,0.6792718340663283,4.019381523748645,5.523458920524919,4.607168188650764,4.270695952029551,0.691153161953081,4.137164559405029])",1.0
R172,"['new', 'report', 'economic', 'growth', 'natural', 'low', 'board', 'job', 'fish', 'security.', 'gas', 'property', 'republican.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']","(10000,[320,557,585,1376,2733,3614,4506,4687,4988,5607,5966,6505,7454,8411,8423,9034,9144,9462],[2.6902455764687034,4.42484663185681,0.6714286566053024,5.117993812416755,4.137164559405029,0.6832166123573445,0.691153161953081,0.6871770135734415,0.6714286566053024,4.42484663185681,5.523458920524919,0.6792718340663283,4.42484663185681,3.6516567436233283,4.607168188650764,2.920769235080536,5.380491152937407,0.691153161953081])",1.0
R143,"['new', 'report', 'policy', 'check', 'agency', 'thousand', 'top', 'model.', 'word', 'election', 'especially', 'about.', 'experts', 'discuss', 'ongoing', 'developments', 'policy.']","(10000,[132,585,765,2176,3519,3614,3901,4142,4506,4687,5328,6505,6798,6944,8173,9156,9462],[2.7200985396183848,0.6714286566053024,4.137164559405029,4.830311739964974,4.019381523748645,0.6832166123573445,4.270695952029551,2.661258039595451,0.691153161953081,0.6871770135734415,4.019381523748645,0.6792718340663283,4.270695952029551,2.849310271098391,3.4440173788450834,3.7316994512968646,0.691153161953081])",1.0
F166,"['mind', 'control', 'confirmed', 'sources', 'space', 'material', 'movie', 'benefit', 'design', 'church.', 'response', 'condition', 'value', 'in.', 'organization', 'education', 'onto', 'there.', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet.']","(10000,[503,1208,1364,1439,1936,2445,3184,3231,3922,4319,4988,5328,5530,5653,5804,5850,7281,7403,7936,8094,8338,9023,9188],[0.691153161953081,5.565237793199437,4.019381523748645,4.137164559405029,5.523458920524919,4.019381523748645,5.501740396570277,4.270695952029551,4.019381523748645,4.019381523748645,0.6714286566053024,4.019381523748645,2.579019941358479,4.42484663185681,5.523458920524919,0.691153161953081,0.6753425559264385,4.019381523748645,0.691153161953081,4.42484663185681,0.691153161953081,0.691153161953081,3.8187108282864943])",0.0
R003,"['new', 'report', 'budget', 'report', 'make', 'quickly', 'owner', 'road', 'democratic.', 'teach', 'main', 'cover', 'security', 'food', 'attention', 'control.', 'stock', 'rich', 'kitchen', 'believe', 'remember', 'stock.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']","(10000,[533,585,756,793,1637,2634,3144,3391,3525,3614,4214,4506,4644,4687,4991,5432,5685,5725,6053,6104,6212,6505,7726,8522,8653,9462],[4.137164559405029,0.6714286566053024,3.577548771469606,4.607168188650764,4.270695952029551,4.270695952029551,4.42484663185681,3.914021008090819,4.42484663185681,0.6832166123573445,4.270695952029551,0.691153161953081,5.523458920524919,0.6871770135734415,5.158039882716958,2.661258039595451,4.270695952029551,5.117993812416755,4.137164559405029,4.42484663185681,4.607168188650764,1.3585436681326566,5.117993812416755,3.7316994512968646,4.137164559405029,0.691153161953081])",1.0
R167,"['new', 'report', 'climate', 'change', 'group', 'know', 'speak', 'western', 'present', 'space.', 'seem', 'point', 'claim.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']","(10000,[387,524,585,821,1098,1876,2059,2588,3614,4416,4506,4687,4732,6505,7766,7779,8130,9462],[2.6902455764687034,3.914021008090819,0.6714286566053024,5.698620542196782,4.019381523748645,5.523458920524919,2.579019941358479,4.137164559405029,0.6832166123573445,3.914021008090819,0.691153161953081,0.6871770135734415,5.117993812416755,0.6792718340663283,4.270695952029551,3.7316994512968646,4.270695952029551,0.691153161953081])",1.0
